XID,Project Name,City,Magicbricks.com Link
r393562,Polaris Casarica,Gandhinagar,https://www.magicbricks.com/polaris-casarica-sargasan-gandhinagar-pdpid-4d4235333336323633
r424561,Prajay Virgin County Phase 2,Hyderabad,https://www.magicbricks.com/prajay-virgin-county-phase-2-baghmankhal-hyderabad-pdpid-4d4235303139353435
r380872,Modi Esteem,Hyderabad,https://www.magicbricks.com/modi-esteem-bachupally-hyderabad-pdpid-4d4235333336353435
r334009,Modi Lake View,Hyderabad,https://www.magicbricks.com/modi-lake-view-lakshmiguda-hyderabad-pdpid-4d4235313938313731
r920,Lodha World Towers,South Mumbai,https://www.magicbricks.com/lodha-the-world-towersld-towers-lower-parel-mumbai-pdpid-4d4235303432303030
r420505,Golden Avenue,Nagpur,https://www.magicbricks.com/golden-avenue-pipla-nagpur-pdpid-4d4235343231333733
r399116,Harbans Park,Nagpur,https://www.magicbricks.com/harbans-park-isasani-nagpur-pdpid-4d4235333337303131
r417425,Rachana Purva,Nagpur,https://www.magicbricks.com/rachana-purva-friends-colony-nagpur-pdpid-4d4235343137363735
r396842,Orchid IVY Floors,Gurgaon,https://www.magicbricks.com/orchid-ivy-sector-51-gurgaon-pdpid-4d4235333335383833
r7740,Dipti Sky City,Thane Outskirts,https://www.magicbricks.com/dipti-skycity-ambernath-east-beyond-thane-pdpid-4d4235303237323239
r371903,Shantam Nirvanta,Vadodara,https://www.magicbricks.com/shantam-nirvanta-chhani-vadodara-pdpid-4d4235333035393731
r410631,M3M The Cullinan,Noida,https://www.magicbricks.com/m3m-the-cullinan-sector-94-noida-pdpid-4d4235343130373633
r382676,Green Field Fairland,Coimbatore,https://www.magicbricks.com/greenfield-fairland-kovilpalayam-coimbatore-pdpid-4d4235333138353035
r419462,Laxmi Fresh Living,Bhubaneswar,https://www.magicbricks.com/laxmi-fresh-living-phulnakhara-bhubaneswar-pdpid-4d4235343138303335
r401070,Trident Hills,Panchkula,https://www.magicbricks.com/trident-hills-pinjore-panchkula-pdpid-4d4235343039333339
r420711,Adross Radharani Housing Complex,Kolkata North,https://www.magicbricks.com/adross-radharani-housing-complex-madhyam-gram-kolkata-pdpid-4d4235343138323831
r378115,Hallmark Skyrena,Hyderabad,https://www.magicbricks.com/hallmark-skyrena-narsingi-hyderabad-pdpid-4d4235333030323439
r404070,DLF The Arbour,Gurgaon,https://www.magicbricks.com/the-sixty-three-sector-63-gurgaon-pdpid-4d4235333934323635
r382236,Merlin Rise,Kolkata East,https://www.magicbricks.com/merlin-rise-sports-republic-phase-1-a-rajarhat-kolkata-pdpid-4d4235343136313939
r376848,Utkal Greenex,Bhubaneswar,https://www.magicbricks.com/utkal-greenex-sundarpada-bhubaneswar-pdpid-4d4235323930353833
r408244,Millennium Towers,Nasik,https://www.magicbricks.com/millennium-towers-panchvati-nashik-pdpid-4d4235343034363937
r405483,Pratham,Kolkata South,https://www.magicbricks.com/pratham-apartment-dum-dum-kolkata-pdpid-4d4235303833353235
r436915,Idream Vistara,Madurai,https://www.magicbricks.com/visthara-enclave-vilangudi-madurai-pdpid-4d4235323436343937
r2274,ABA Cleo County,Noida,https://www.magicbricks.com/cleo-county-sector-121-noida-pdpid-4d4235303139303230
r410958,Max Estates 128,Noida,https://www.magicbricks.com/max-estate-128-sector-128-noida-pdpid-4d4235343131373635
r74851,Park Royale,Western Mumbai,https://www.magicbricks.com/park-royale-mulund-west-mumbai-pdpid-4d4235303632333132
r430190,Rustomjee Verdant Vistas,Thane,https://www.magicbricks.com/rustomjee-verdant-vistas-majiwada-thane-pdpid-4d4235343233323031
r418592,Saha Fortune,Mysore,https://www.magicbricks.com/saha-fortune-belavadi-mysore-pdpid-4d4235343233363437
r4904,Adani M2K Oyster Grande,Gurgaon,https://www.magicbricks.com/adani-m2k-oyster-grande-sector-102-gurgaon-pdpid-4d4235303836323032
r145129,AMG Palm Garden,Ludhiana,https://www.magicbricks.com/palm-garden-g-t-road-ludhiana-pdpid-4d4235303338393331
r380408,Realtech Rajvansh,Kolkata East,https://www.magicbricks.com/realtech-rajvansh-rajarhat-kolkata-pdpid-4d4235323935353031
r379068,Coral Residency,Coimbatore,https://www.magicbricks.com/greenfield-coral-residency-vellanaipatti-coimbatore-pdpid-4d4235333638303231
r370898,The Highlands Godrej City,Navi Mumbai,https://www.magicbricks.com/the-highlands-godrej-city-panvel-navi-mumbai-pdpid-4d4235313932373033
r5452,Eros Sampoornam,Greater Noida,https://www.magicbricks.com/eros-sampoornam-noida-extension-greater-noida-pdpid-4d4235303232343131
r377130,Pramukh Vedanta,Vapi,https://www.magicbricks.com/pramukh-vedanta-chala-vapi-pdpid-4d4235333331363431
r433353,Aavas Park Avenue,Jaipur,https://www.magicbricks.com/aavas-park-avenue-ajmer-road-jaipur-pdpid-4d4235343235323435
r389749,Iris Heights,Nasik,https://www.magicbricks.com/samarth-infra-iris-heights-gangapur-road-nashik-pdpid-4d4235343139393935
r427988,BlueJay Ananda,Bangalore East,https://www.magicbricks.com/bluejay-ananda-sarjapur-bangalore-pdpid-4d4235343231383939
r405502,VVIP Namah,Ghaziabad,https://www.magicbricks.com/vvip-namah-nh-24-ghaziabad-pdpid-4d4235343136383435
r434423,Grah Villas,Lucknow,https://www.magicbricks.com/grah-villas-uttardhauna-lucknow-pdpid-4d4235323939303235
r434387,Sankalp Spectrum 21,Jaipur,https://www.magicbricks.com/sankalp-spectrum-21-vaishali-nagar-jaipur-pdpid-4d4235343234313635
r435550,Vijaya Sun Shine Apartment,Chennai West,https://www.magicbricks.com/sunshine-apartments-mugalivakkam-chennai-pdpid-4d4235303832353032
r75215,Vayun Meadows Block C,Secunderabad,https://www.magicbricks.com/anantha-vayun-meadows-block-c-kapra-hyderabad-pdpid-4d4235303732323639
r13344,Lodha The Park,South Mumbai,https://www.magicbricks.com/lodha-park-worli-mumbai-pdpid-4d4235303230393331
r85425,Shanta Sriram Brookwoods,Hyderabad,https://www.magicbricks.com/shanta-sriram-brookwoods-kismatpur-hyderabad-pdpid-4d4235303833323237
r172717,Fortune Heights,Kolkata North,https://www.magicbricks.com/fortune-heights-barasat-barasat-kolkata-pdpid-4d4235303834353933
r430085,Trishul Happy Homes Arghya,Bangalore South,https://www.magicbricks.com/trishul-happy-homes-arghya-electronics-city-phase-1-bangalore-pdpid-4d4235343138383737
r374131,Cybercity Oriana,Hyderabad,https://www.magicbricks.com/cybercity-oriana-moosapet-hyderabad-pdpid-4d4235323936363339
r430528,Celebrity MS Gardenia,Bangalore South,https://www.magicbricks.com/confident-gardenia-sarjapur-bangalore-pdpid-4d4235303331303831
r404559,Casagrand Majestica,Chennai South,https://www.magicbricks.com/casagrand-majestica-manapakkam-chennai-pdpid-4d4235343037363839
r417446,Maharshee Nakshatra Apartment,Nagpur,https://www.magicbricks.com/maharshee-nakshatra-apartment-manish-nagar-nagpur-pdpid-4d4235343137373731
r393952,Maa Santoshi Aaditya Residency,Nagpur,https://www.magicbricks.com/maa-santoshi-aditya-residency-pipla-nagpur-pdpid-4d4235343139393235
r421713,Siddha Sky Blu,Kolkata East,https://www.magicbricks.com/siddha-sky-blu-tangra-kolkata-pdpid-4d4235343231303735
r435551,Shivam Prime,Jaipur,https://www.magicbricks.com/shivam-prime-jagatpura-jaipur-pdpid-4d4235343234383333
r369372,Om Sree Heights,Secunderabad,https://www.magicbricks.com/om-sree-heights-yapral-hyderabad-pdpid-4d4235323832393433
r426003,Kesineni Northscape,Hyderabad,https://www.magicbricks.com/kesineni-northscape-dundigal-hyderabad-pdpid-4d4235343233393739
r435496,Sameera Vajralayam,Vellore,https://www.magicbricks.com/sameera-vajralayam-walajapet-vellore-pdpid-4d4235343234373831
r390062,JB Galaxy Fountain Park,Hyderabad,https://www.magicbricks.com/jb-galaxy-fountain-park-serilingampally-hyderabad-pdpid-4d4235333332373633
r373410,Apex Alphabet,Greater Noida,https://www.magicbricks.com/apex-alphabet-noida-extension-greater-noida-pdpid-4d4235313936383839
r106169,Eternia by Oberoi Realty,Central Mumbai,https://www.magicbricks.com/oberoi-eternia-and-enigma-mulund-west-mumbai-pdpid-4d4235303734303337
r425718,Rachana Ekaa 2,Nagpur,https://www.magicbricks.com/rachana-ekaa-2-chinch-bhawan-nagpur-pdpid-4d4235343230383837
r402881,SNR Safa,Bangalore East,https://www.magicbricks.com/snr-safa-sarjapur-road-bangalore-pdpid-4d4235313239343431
r411431,Emaar Urban Oasis,Gurgaon,https://www.magicbricks.com/emaar-urban-oasis-sector-62-gurgaon-pdpid-4d4235343134393139
r260680,UKn The Belvedere Airport District,Bangalore North,https://www.magicbricks.com/the-belvedere-by-ukn-devanahalli-bangalore-pdpid-4d4235313137333031
r379979,Shubharambh,Nasik,https://www.magicbricks.com/jaikumar-shubharambh-panchvati-nashik-pdpid-4d4235343233383937
r375314,Sharayu Sunny Days,North Goa,https://www.magicbricks.com/sharayu-sunny-days-siolim-goa-pdpid-4d4235343232393731
r425974,Rashmi Horizon Heights,Beyond Mira Road,https://www.magicbricks.com/vandana-heights-mira-road-mumbai-pdpid-4d4235303836393737
r264023,Hiranandani Fortune City,Navi Mumbai,https://www.magicbricks.com/hiranandani-fortune-city-panvel-navi-mumbai-pdpid-4d4235303932323730
r386131,Venkatesh Erandwane Central,Pune Central,https://www.magicbricks.com/venkatesh-erandwane-central-erandwane-pune-pdpid-4d4235333237303135
r425033,Ace Terra,Greater Noida,https://www.magicbricks.com/ace-terra-yamuna-expressway-greater-noida-pdpid-4d4235343230333733
r372341,Nirwana Heights,Mohali,https://www.magicbricks.com/nirwana-heights-kharar-mohali-pdpid-4d4235333333303233
r342591,JCSV Pride,Bangalore South,https://www.magicbricks.com/jcsv-pride-bannerghatta-main-road-bangalore-pdpid-4d4235333334393437
r422937,Krisumi Waterside Residences,Gurgaon,https://www.magicbricks.com/krisumi-waterside-residences-sector-36a-gurgaon-pdpid-4d4235343231343833
r43934,Signature Island,Western Mumbai,https://www.magicbricks.com/signature-island-bandra-kurla-complex-mumbai-pdpid-4d4235303935383631
r32740,Ideal AquaView,Kolkata East,https://www.magicbricks.com/ideal-aquaview-salt-lake-city-sector-5-kolkata-pdpid-4d4235303238373238
r296889,Abhinav Aadhaar City,Bhopal,https://www.magicbricks.com/abhinav-aadhaar-city-vidisha-road-bhopal-pdpid-4d4235313337303337
r433814,Godrej Miraya,Gurgaon,https://www.magicbricks.com/godrej-miraya-sector-43-gurgaon-pdpid-4d4235343234333033
r343921,Pranavas One Hyderabad,Hyderabad,https://www.magicbricks.com/pranava-one-hyderabad-somajiguda-hyderabad-pdpid-4d4235313838363730
r8648,Rustomjee Seasons,Western Mumbai,https://www.magicbricks.com/rustomjee-seasons-bandra-east-mumbai-pdpid-4d4235303237323636
r420145,Signature Ganesh Dham,Central Mumbai,https://www.magicbricks.com/ganesh-dham-mulund-east-mumbai-pdpid-4d4235303531373131
r389221,Vivan,Vapi,https://www.magicbricks.com/pramukh-vivan-chala-vapi-pdpid-4d4235333331363435
r404666,Omaxe Gardenia Floors,Chandigarh,https://www.magicbricks.com/gardenia-floors-mullanpur-garibdass-mohali-pdpid-4d4235343038303937
r367203,Virat Krishnav,Jaipur,https://www.magicbricks.com/virat-krishnav-vaishali-nagar-jaipur-pdpid-4d4235323330303235
r384098,Roseate Homes,Chandigarh,https://www.magicbricks.com/roseate-homes-gazipur-zirakpur-pdpid-4d4235333930323731
r430690,Emperium Premio,Gurgaon,https://www.magicbricks.com/emperium-premio-sector-37c-gurgaon-pdpid-4d4235343233313235
r418307,Nucleus,Kolkata East,https://www.magicbricks.com/nitin-the-nucleus-new-town-kolkata-pdpid-4d4235333238343737
r434519,Ananda The Legacey,Hyderabad,https://www.magicbricks.com/the-legacey-by-ananda-homes-manikonda-hyderabad-pdpid-4d4235343233303435
r407933,Natures Homes Amaltas,Jaipur,https://www.magicbricks.com/nature-homes-amaltas-jagatpura-jaipur-pdpid-4d4235343034313933
r386988,Skandaavani Spirit of One,Bangalore East,https://www.magicbricks.com/skanda-spirit-of-one-varthur-bangalore-pdpid-4d4235333331333739
r427781,Bahiti,Hyderabad,https://www.magicbricks.com/janapriya-bahiti-miyapur-hyderabad-pdpid-4d4235343237363531
r263209,Sattva Anugraha,Bangalore West,https://www.magicbricks.com/salarpuria-sattva-anugraha-vijayanagar-bangalore-pdpid-4d4235313130303835
r6128,Imperia  Aspireville,Greater Noida,https://www.magicbricks.com/imperia-aspireville-yamuna-expressway-greater-noida-pdpid-4d4235343237343933
r414361,Lodha Vero,Central Mumbai,https://www.magicbricks.com/lodha-vero-sion-mumbai-pdpid-4d4235343136393537
r424010,Elite X,Greater Noida,https://www.magicbricks.com/elite-x-noida-extension-greater-noida-pdpid-4d4235343230373337
r404003,Paranjape Misty Greens,Pune West,https://www.magicbricks.com/misty-greens-by-paranjape-schemes-bhugaon-pune-pdpid-4d4235343232303535
r319475,Adani Atelier Greens,Pune East,https://www.magicbricks.com/adani-atelier-greens-mundhwa-pune-pdpid-4d4235313232323831
r405232,Nabhraj Nikunj,Aurangabad,https://www.magicbricks.com/aashirvad-residency-pannalal-nagar-aurangabad-pdpid-4d4235323235313437
r34968,North Grande,Kolkata North,https://www.magicbricks.com/kosmic-north-grande-belghoria-expressway-kolkata-pdpid-4d4235303338363633
r432449,RRR West Fields by J Group,Hyderabad,https://www.magicbricks.com/rrr-west-fields-sadashivpet-hyderabad-pdpid-4d4235343233323535
r415009,EIPL The Tamarind,Hyderabad,https://www.magicbricks.com/the-tamarind-neknampur-hyderabad-pdpid-4d4235343230363439
r403366,DS Max Samyak,Bangalore West,https://www.magicbricks.com/ds-max-samyak-kengeri-hobli-bangalore-pdpid-4d4235333933383237
r382576,Ananda Arrpan Vihar,Nasik,https://www.magicbricks.com/arrpan-vihar-panchvati-nashik-pdpid-4d4235333333313335
r331299,Nyati Esteban 1,Pune South,https://www.magicbricks.com/nyati-esteban-i-undri-pune-pdpid-4d4235313235313433
r419935,Vista Residences,Western Mumbai,https://www.magicbricks.com/id-vista-residences-goregaon-west-mumbai-pdpid-4d4235343138313333
r414268,Vinayak Aangan,Navi Mumbai,https://www.magicbricks.com/vinayak-aangan-karanjade-navi-mumbai-pdpid-4d4235303830323739
r268773,Rise Resort Residences,Greater Noida,https://www.magicbricks.com/rise-resort-residences-noida-extension-greater-noida-pdpid-4d4235303936333831
r379247,SVN Bay Parck Beachfront Plots and Villas,Visakhapatnam,https://www.magicbricks.com/svn-bay-parck-bhogapuram-visakhapatnam-pdpid-4d4235333332323631
r412144,Hiliving Royal Evita,Chennai North,https://www.magicbricks.com/hiliving-royal-evita-madhavaram-chennai-pdpid-4d4235343130333133
r416890,Bhuvi by Vasavi Buildox,Hyderabad,https://www.magicbricks.com/bhuvi-by-vasavi-buildox-kompally-hyderabad-pdpid-4d4235343139373635
r426589,DLF Privana West,Gurgaon,https://www.magicbricks.com/dlf-privana-west-sector-76-gurgaon-pdpid-4d4235303733353631
r433139,PS Sansara,Kolkata West,https://www.magicbricks.com/sansara-howrah-kolkata-pdpid-4d4235343234323237
r417913,Eden Roopkatha,Kolkata South,https://www.magicbricks.com/eden-roopkatha-baruipur-kolkata-pdpid-4d4235343231343735
r384536,Platinum Sky,Vadodara,https://www.magicbricks.com/platinum-sky-harni-vadodara-pdpid-4d4235333235383435
r270729,ATS Rhapsody,Greater Noida,https://www.magicbricks.com/ats-rhapsody-noida-extension-noida-pdpid-4d4235303936373339
r323355,Raymond Realty Ten X Habitat,Thane,https://www.magicbricks.com/tenx-habitat-raymond-realty-pokhran-road-thane-pdpid-4d4235313234353537
r387939,Shreeji Divine,Navi Mumbai,https://www.magicbricks.com/ravechi-shreeji-divine-kharghar-navi-mumbai-pdpid-4d4235333535353933
r333831,Magnolia Wadhwa Wise City,Navi Mumbai,https://www.magicbricks.com/wadhwa-magnolia-panvel-navi-mumbai-pdpid-4d4235313732333037
r430333,Casadel Above The World,Kochi,https://www.magicbricks.com/casadel-above-the-world-kakkanad-kochi-pdpid-4d4235343233333135
r393114,Raamah Shivaay,Vadodara,https://www.magicbricks.com/raamah-shivaay-manjalpur-vadodara-pdpid-4d4235333333313737
r2638,Ponni Delta,Trichy,https://www.magicbricks.com/ponni-delta-srirangam-trichy-pdpid-4d4235303339313230
r370974,Shree Krishna Homes,Hyderabad,https://www.magicbricks.com/shree-krishna-homes-kompally-hyderabad-pdpid-4d4235313931353631
r428713,Magnolia Vishnupriya,Kolkata South,https://www.magicbricks.com/apsara-apartment-bijoygarh-kolkata-pdpid-4d4235333237333837
r406621,Casagrand Zaiden,Bangalore South,https://www.magicbricks.com/casagrand-zaiden-uttarahalli-manavarthekaval-bangalore-pdpid-4d4235343034363739
r299863,Sattva Misty Charm,Bangalore South,https://www.magicbricks.com/sattva-misty-charm-kanakapura-road-bangalore-pdpid-4d4235313133343937
r422910,Casagrand Medora,Chennai North,https://www.magicbricks.com/casagrand-medora-korattur-chennai-pdpid-4d4235343138393737
r408473,Rajapushpa Pristinia,Hyderabad,https://www.magicbricks.com/rajapushpa-pristinia-kokapet-hyderabad-pdpid-4d4235343131353337
r409476,Casagrand Hanford,Hyderabad,https://www.magicbricks.com/casagrand-hanford-mamidipally-hyderabad-pdpid-4d4235343037373139
r430241,Sumadhura Epitome,Bangalore North,https://www.magicbricks.com/sumadhura-epitome-rachenahalli-bangalore-pdpid-4d4235343233373433
r429329,Brick The Crown,Thiruvallur,https://www.magicbricks.com/anthoniyar-nagar-thiruvallur-chennai-pdpid-4d4235303637323239
r269013,Century Heights,Bhopal,https://www.magicbricks.com/century-heights-hoshangabad-road-bhopal-pdpid-4d4235303936313531
r435892,Vertex Florenza,Hyderabad,https://www.magicbricks.com/florenza-tukkuguda-hyderabad-pdpid-4d4235343235373039
r427927,Cordial Vajram,Trivandrum,https://www.magicbricks.com/cordial-vajram-sastamangalam-trivandrum-pdpid-4d4235343232313035
r265191,Green Fields Crown City,Coimbatore,https://www.magicbricks.com/greenfield-crown-city-saravanampatti-coimbatore-pdpid-4d4235303934303237
r300125,Eldeco Live By The Greens,Noida,https://www.magicbricks.com/eldeco-live-by-the-greens-sector-150-noida-pdpid-4d4235313139363239
r412967,VTP Dolce Vita,Pune East,https://www.magicbricks.com/vtp-dolce-vita-kharadi-pune-pdpid-4d4235343137303937
r427388,Jashn Elevate,Lucknow,https://www.magicbricks.com/jashn-elevate-sushant-golf-city-lucknow-pdpid-4d4235343231323335
r384387,Silver Valley,Nagpur,https://www.magicbricks.com/silver-valley-by-jarry-infracon-and-r-sandesh-group-koradi-naka-nagpur-pdpid-4d4235333035343635
r399887,Ambrosia by Adani Realty,Ahmedabad North,https://www.magicbricks.com/ambrosia-vaishnodevi-circle-ahmedabad-pdpid-4d4235333639343837
r410494,Esteem South Park,Bangalore South,https://www.magicbricks.com/esteem-south-park-bannerghatta-main-road-bangalore-pdpid-4d4235343131323137
r60435,Pareena Coban Residences,Gurgaon,https://www.magicbricks.com/pareena-coban-residences-sector-99a-gurgaon-pdpid-4d4235303239333738
r393857,Puravankara Purva Park Hill,Bangalore South,https://www.magicbricks.com/purva-park-hill-kanakapura-road-bangalore-pdpid-4d4235333336373333
r382237,Merlin Skygaze,Kolkata South,https://www.magicbricks.com/merlin-skygaze-em-bypass-kolkata-pdpid-4d4235333230303235
r418404,The Nest Glitz,Chennai South,https://www.magicbricks.com/nest-glitz-santhosapuram-chennai-pdpid-4d4235343138343537
r400415,Smartworld One DXP,Gurgaon,https://www.magicbricks.com/smartworld-one-dxp-sector-113-gurgaon-pdpid-4d4235333930333339
r416278,Pankaj Gokul Greens,Nagpur,https://www.magicbricks.com/gokul-greens-wing-pearl-gorewada-nagpur-pdpid-4d4235343137333331
r403698,AcreRise Aura,Cuttack,https://www.magicbricks.com/acrerise-aura-trisulia-cuttack-pdpid-4d4235343230313335
