XID,Project Name,City,Squareyards.com Link
r122993,Lakhanis Exotica,Navi Mumbai,https://www.squareyards.com/lakhani-projects/564/builder
r295307,DK 24 Carat,Bhopal,Not Found
r436943,Fugen Royal Infinia,Vijayawada,https://www.squareyards.com/vijayawada-residential-property/fugen-royal-imperia/244579/project
r4732,Paradise Sai Sapphire,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/paradise-sai-palm/55480/project/floor-plans
r11630,Bengal Shapoorji Shukhobristhi,Kolkata East,https://www.squareyards.com/kolkata-residential-property/shapoorji-pallonji-shukho-brishti/4933/project
r146879,Dharti Sai Archana,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/vighnaharta-chs-khanda-colony/148816/project
r28714,FAM CHS,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/fam-chs/106665/project
r268173,VTP Purvanchal,Pune East,https://www.squareyards.com/pune-residential-property/vtp-purvanchal/8626/project
r35024,Vertex Panache,Hyderabad,https://www.squareyards.com/rent/property-for-rent-in-vertex-panache-hyderabad
r402732,Sankalp Gwala,Ahmedabad West,Not Found
r387927,Malles Ahaana,Chennai South,Not Found
r369744,Hallmark County,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-hallmark-county-hyderabad
r23256,Saviour Greenarch,Greater Noida,https://www.squareyards.com/sale/resale-properties-in-saviour-green-arch-greater-noida
r429180,New Palm Beach,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-new-palm-beach-chs-navi-mumbai
r12860,Hara Vijaya Heights,Bangalore South,https://www.squareyards.com/sale/4-bhk-for-sale-in-kanakapura-road-bangalore
r1134,Emaar MGF Marbella,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/emaar-marbella/67/project
r7660,KLJ Platinum Heights,Faridabad,https://www.squareyards.com/faridabad-residential-property/klj-platinum-heights/440/project
r24044,Century Ethos,Bangalore North,https://www.squareyards.com/bangalore-residential-property/century-ethos/1478/project
r6554,Newa Garden,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-newa-garden-navi-mumbai
r37766,Saviour IRIS,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-saviour-greenisle-ghaziabad
r437976,Lotus Green Luxury Villa,Greater Noida,https://www.squareyards.com/sale/resale-properties-in-lotus-villas-greater-noida
r242381,Seven Eleven Apna Ghar,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/seven-eleven-apna-ghar/102988/project
r271805,Lucky Realtech Homes,North Delhi,https://www.squareyards.com/real-estate-agents-in-rohini-sector-17-delhi
r37378,Vatika Emilia Floors,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/vatika-inxt-emilia-floors/21179/project
r415134,Shree Siddhi  Ganesh Legacy,Ahmedabad North,https://www.squareyards.com/projects-in-near-nirma-university-on-sg-highway-ahmedabad
r517,Ajnara Gen 10,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/ajnara-gen-x/3849/project
r309011,Assetz Earth and Essence,Bangalore North,https://www.squareyards.com/bangalore-residential-property/assetz-earth-and-essence/10416/project
r423786,Shri Krish Mangalya City,Chennai North,Not Found
r42380,DSK Saptasur Phase 4,Pune South,https://www.squareyards.com/projects-by-ds-kulkarni-in-pune
r254893,Neelkanth Lakeview,Thane,https://www.squareyards.com/thane-residential-property/neelkanth-lake-view/42086/project
r400622,Srikruthi Elite,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/bharathi-ram-ventures/247552/project/photos
r291065,The Bungalows,Ahmedabad West,https://www.squareyards.com/thaltej-in-ahmedabad-overview-1178
r323757,Signature Vrajdham,Ahmedabad West,Not Found
r437427,Santorini Seven,Surat,https://www.squareyards.com/sale/apartments-for-sale-in-dumas-surat
r34314,Mahagun Mywoods Phase 1,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/mahagun-mywoods/837/project
r12418,Neptune Living Point,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/neptune-living-point/28153/project
r7516,MKS La Royale,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-mks-la-royale-ghaziabad
r340165,Sai Proviso Icon,Navi Mumbai,https://www.squareyards.com/sale/2-bhk-flat-in-sai-proviso-icon-navi-mumbai
r319371,Brigade Cornerstone Utopia,Bangalore East,https://www.squareyards.com/bangalore-residential-property/brigade-cornerstone-utopia/10351/project
r338075,Rosebey Greens,Raipur,https://www.squareyards.com/bangalore-residential-property/manpho-greens/189137/project/floor-plans
r428232,VTP Cielo,Pune West,https://www.squareyards.com/pune-residential-property/vtp-cielo/249141/project
r96876,Bhartiya The Leela Residences,Bangalore North,https://www.squareyards.com/rent/property-for-rent-in-bhartiya-leela-residences-bangalore
r424324,Sankla Mahadik East World,Pune East,https://www.squareyards.com/sale/1-bhk-for-sale-in-manjari-pune
r335291,Treasure Fantasy,Indore,https://www.squareyards.com/projects-in-navdapanth-indore
r316763,Rustomjee Avenue L1 L2 and L4,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/rustomjee-avenue-l1/10356/project
r722,Mahindra Aura,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/mahindra-aura/272/project
r769,Amrapali Silicon City,Noida,https://www.squareyards.com/sale/4-bhk-flat-in-amrapali-silicon-city-noida
r12908,Mhalsa Residency,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-mhalsa-residency-navi-mumbai
r56182,Reputed Asha Deep Apartments,Dwarka Delhi,https://www.squareyards.com/jaipur-residential-property/ashadeep-vedanta/9796/project
r404465,Neel Sidhi Ballarat,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/neel-sidhi-ballarat/215469/project
r4340,Lodha Splendora,Thane,https://www.squareyards.com/thane-residential-property/lodha-splendora/2788/project
r424615,AKR Garden City 2,Visakhapatnam,https://www.squareyards.com/rent/2-bhk-flat-in-maya-garden-city-zirakpur
r73131,PNK Imperial Heights,Mira Bhayandar,https://www.squareyards.com/mumbai-residential-property/jp-north-celeste/8264/project/floor-plans
r13152,Peninsula Ashok Towers,South Mumbai,https://www.squareyards.com/rent/property-for-rent-in-peninsula-ashok-towers-mumbai
r392486,Nutan Lotus Plaza,Patna,https://www.squareyards.com/mumbai-residential-property/nutan-laxmi-chs/143726/project
r68,Omaxe Royal Residency,Ludhiana,https://www.squareyards.com/rent/apartments-for-rent-in-pakhowal-road-ludhiana
r267986,Nanded Pancham,Pune South,https://www.squareyards.com/sale/1-rk-for-sale-in-pune
r424389,Sun Skyview,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/sun-skyview/247096/project
r12802,CGHS New Rashtriya,Dwarka Delhi,https://www.squareyards.com/rent/3-bhk-flat-in-golf-link-residency-delhi
r267817,Arkade Earth,Central Mumbai,https://www.squareyards.com/sale/resale-properties-in-arkade-earth-hazel-mumbai
r135719,H Block Park Pocket,West Delhi,https://www.squareyards.com/sale/property-for-sale-near-vp-block-park-pitampura-in-delhi
r400448,Linkbay Residences,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/adani-linkbay-residences/229726/project/floor-plans
r406437,SRS Avenue,Chennai South,https://www.squareyards.com/bangalore-residential-property/srs-sunrise/248222/project/floor-plans
r208303,Ansal Chiranjiv Vihar,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-ansal-chiranjiv-vihar-ghaziabad
r383365,Kolte Patil Equa,Pune East,https://www.squareyards.com/pune-residential-property/kolte-patil-equa/151778/project
r314657,Swagat Queens Land,Gandhinagar,https://www.squareyards.com/sale/2-bhk-for-sale-in-sargasan-gandhinagar
r61891,Poornaprajna Housing Society,Bangalore South,https://www.squareyards.com/bangalore-residential-property/vaishnavi-park-view/210062/project
r378807,Radhe Mohan,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-kt-radhe-mohan-navi-mumbai
r405663,Satyam Altura,Navi Mumbai,https://www.squareyards.com/projects-by-satyam-builders-in-navi-mumbai
r325171,Rajapushpa Eterna,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-rajapushpa-eterna-hyderabad
r326897,T Bhimjyani Verraton,Thane,https://www.squareyards.com/sale/4-bhk-flat-in-bhimjyani-verraton-thane
r329641,Ramdev Bhav Residency,Thane,https://www.squareyards.com/sale/resale-properties-in-ramdev-bhav-residency-thane
r423312,Kothari Aarambh Elite,Nasik,https://www.squareyards.com/mumbai-residential-property/bramhandev-krupa/157348/project
r70386,Probo Prolix Pride,Pune West,Not Found
r1182,Brigade Omega,Bangalore South,https://www.squareyards.com/bangalore-residential-property/brigade-omega/1356/project
r31568,Silver Springs,Indore,https://www.squareyards.com/projects-in-tejaji-nagar-indore
r60,Eldeco Aamantran,Noida,https://www.squareyards.com/noida-residential-property/eldeco-aamantran/571/project
r377352,Kasturi The Balmoral Riverside,Pune West,https://www.squareyards.com/pune-residential-property/kasturi-the-balmoral-riverside/110930/project
r12670,Shipra Sun City,Ghaziabad,https://www.squareyards.com/sale/property-for-sale-in-shipra-suncity-ghaziabad
r348189,Orchid Sky,Ahmedabad West,https://www.squareyards.com/sale/3-bhk-for-sale-in-shela-ahmedabad
r372024,Krishna Amarillo,Pune West,https://www.squareyards.com/pune-residential-property/krishna-amarillo/111224/project
r372413,Prestige Misty Waters,Bangalore North,https://www.squareyards.com/bangalore-residential-property/prestige-misty-waters-phase-ii/15345/project
r59796,34 Park Estate,Western Mumbai,https://www.squareyards.com/sale/resale-properties-in-chandak-34-park-estate-mumbai
r417187,Akshar Amar Mansion,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hubtown-rising-city-atlanta-heights/100796/project
r301253,Sugee Marina Bay,South Mumbai,https://www.squareyards.com/mumbai-residential-property/sugee-marina-bay/103659/project
r165831,Vihang Hills,Thane,https://www.squareyards.com/sale/2-bhk-flat-in-vihang-hills-thane
r305723,VTP Hilife,Pune West,https://www.squareyards.com/projects-by-vtp-realty-in-pune
r156481,Siddhivinayak Aarambh,Pune East,https://www.squareyards.com/pune-residential-property/siddhivinayak-shubh-aarambh/247189/project
r400715,Prem Nagar Legacy,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/chheda-prem-nagar-legacy/249738/project
r270238,Pebbles Urbania,Pune West,https://www.squareyards.com/projects-by-abhinav-group-in-pune
r34284,TVH Quadrant,Chennai South,https://www.squareyards.com/chennai-residential-property/tvh-ouranya-bay/4216/project
r404004,Veena Synergy,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/veena-synergy/216119/project/floor-plans
r79370,Lodha Elisium,South Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-elisium/2802/project
r32708,Omaxe Heights,Lucknow,https://www.squareyards.com/rent/property-for-rent-in-omaxe-heights-gomti-nagar-lucknow
r6464,Bestech Park View Ananda,Gurgaon,https://www.squareyards.com/sale/resale-properties-in-bestech-park-view-ananda-gurgaon
r353221,Ganga Altus,Pune East,https://www.squareyards.com/pune-residential-property/goel-ganga-altus/101610/project
r370792,Golden Castle,Chandigarh,https://www.squareyards.com/sale/apartments-for-sale-in-high-ground-zirakpur
r12564,DDA Shaheed Bhagat Singh Apartment,Dwarka Delhi,https://www.squareyards.com/rent/1-bhk-for-rent-in-sector-14-dwarka-delhi
r52338,Ratan Galaxy,Lucknow,https://www.squareyards.com/sale/resale-properties-in-ratan-galaxy-lucknow
r4368,Hiranandani Rodas Enclave,Thane,https://www.squareyards.com/sale/3-bhk-flat-in-hiranandani-rodas-enclave-rosemount-thane
r385001,Prestige Marigold,Bangalore North,https://www.squareyards.com/bangalore-residential-property/prestige-marigold/114803/project
r269505,One Indiabulls,Thane,https://www.squareyards.com/thane-residential-property/one-indiabulls-thane/100086/project
r395317,Sun Footprints,Ahmedabad West,https://www.squareyards.com/projects-by-sun-builders-in-ahmedabad
r3774,BGA Amrita Abashan 1,Kolkata South,https://www.squareyards.com/kolkata-residential-property/bga-amrita-abashan-iii/9815/project
r420495,Ayushi Shivmalti Vihar Ayushi Dhara,Jabalpur,Not Found
r430937,SB Heights II,Jaipur,https://www.squareyards.com/sale/independent-houses-for-sale-in-narayan-vihar-jaipur
r275989,Signature Global the Millennia,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-the-millennia/143692/project/floor-plans
r136137,Raunak Unnathi Woods Phase 6,Thane,https://www.squareyards.com/sale/resale-properties-in-raunak-unnathi-woods-phase-7-a-and-b-thane
r158071,Trisara Our Homes 3,Gurgaon,https://www.squareyards.com/sale/resale-properties-in-arete-india-our-homes-3-gurgaon
r5924,Lodha Belmondo,Pune North,https://www.squareyards.com/sale/4-bhk-flat-in-lodha-belmondo-pune
r387854,Shri Ratan Address,South Mumbai,https://www.squareyards.com/mumbai-residential-property/shri-ratan-luxuria-ratan-annex/100917/project
r260688,Brigade 7 Gardens,Bangalore South,https://www.squareyards.com/bangalore-residential-property/brigade-7-gardens/8614/project
r22964,Nyati Eternity,Pune South,https://www.squareyards.com/pune-residential-property/nyati-eternity/2059/project
r400573,Eastern Arc Phase 2,Dehradun,https://www.squareyards.com/dehradun-residential-property/sumeru-eastern-arc/9237/project
r12234,Vipul Greens,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/vipul-greens/194/project
r266,Kolte Patil Elburz Hills and Dales,Pune South,https://www.squareyards.com/pune-residential-property/kolte-patil-24k-allura/22536/project
r315451,Panorama Height,Purnea,https://www.squareyards.com/mumbai-residential-property/rustomjee-the-panorama/244897/project
r403514,Lodha Acenza,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-acenza/216092/project
r332169,Dharitri New Royal Enclave,Kolkata East,https://www.squareyards.com/resale-720-sq-ft-plot-in-dharitri-royal-enclave-apartment/8054285
r403017,Enchante by Pacifica,Chennai South,https://www.squareyards.com/chennai-residential-property/pacifica-aurum/4377/project
r26596,DLF Exclusive Floors,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/dlf-exclusive-floors/515/project/floor-plans
r6330,Anshul Kanvas,Pune East,https://www.squareyards.com/pune-residential-property/kolte-ivy-estate/24728/project
r255417,Shilpa Society,Nagpur,https://www.squareyards.com/sale/plots-for-sale-in-gorewada-nagpur
r377300,Dosti Oro 67,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/dosti-oro-67/105339/project
r46900,Aims Golf Avenue,Noida,https://www.squareyards.com/noida-residential-property/aims-golf-avenue-ii/649/project/floor-plans
r146047,Acme Eden and Emerald Court,Mohali,https://www.squareyards.com/projects-by-emaar-in-chandigarh
r344447,Virat Future City,Patna,https://www.squareyards.com/sale/plots-for-sale-in-panipat
r41690,Swaraj Daffodils,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-palm-springs-chs-airoli-navi-mumbai
r348689,Kasturi Regius,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-kasturi-regius-navi-mumbai
r12600,Hilansh Apartment,Dwarka Delhi,https://www.squareyards.com/projects-in-anand-vihar-ghaziabad
r17486,Gundecha Valley of Flowers,Western Mumbai,https://www.squareyards.com/sale/1-bhk-flat-in-gundecha-valley-of-flowers-mumbai
r60919,ICB Flora,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/sanidhya-flora/5699/project
r393379,Codename The Gateway,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/metricon-the-gateway/221783/project
r63175,GDA Media Enclave,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-gda-koyal-enclave-ghaziabad
r428714,Kalpataru Amare,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/kalpataru-vienta/30226/project/floor-plans
r296407,Vishwanath Tower,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/gaurav-heights/61452/project
r393375,DG Sheetal Usha and Nisha,Western Mumbai,https://www.squareyards.com/sale/resale-properties-in-dgs-sheetal-usha-mumbai
r11156,Ekta Floral,Kolkata Central,https://www.squareyards.com/projects-by-ekta-world-in-kolkata
r167105,Ideal Spacio,Pune South,https://www.squareyards.com/pune-residential-property/marvel-ideal-spacio-phase-1/8262/project
r29124,Kumar Samruddhi,Pune East,https://www.squareyards.com/pune-residential-property/kumar-samruddhi-society/2495/project
r269,Kolte Patil Margosa Heights,Pune South,https://www.squareyards.com/pune-residential-property/kolte-patil-margosa-heights/2210/project
r318481,Jayam Sri Sai Avenue Annexe,Chennai South,https://www.squareyards.com/manapakkam-in-chennai-overview-1077
