XID,Project Name,City,Squareyards.com Link
r39302,Magarpatta City Jasminium,Pune East,https://www.squareyards.com/pune-residential-property/magarpatta-jasminium/24293/project
r461,Indiabulls Centrum Park,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/indiabulls-centrum-park/249/project
r375,BPTP Freedom Park Life,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/bptp-freedom-park-life/65/project
r14024,White City,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/rajesh-white-city/6541/project
r817,Supertech Ecociti,Noida,https://www.squareyards.com/noida-residential-property/supertech-ecociti/560/project
r1109,Oberoi Exquisite,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/oberoi-exquisite-goregaon/104019/project
r436803,Suyug The 1,Bangalore East,https://www.squareyards.com/bangalore-residential-property/suyug-the-1/324394/project
r240995,Duville Riverdale Heights,Pune East,https://www.squareyards.com/pune-residential-property/duville-riverdale-heights/8440/project
r19550,Raheja Willows,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/raheja-willows/3032/project
r3318,Mapsko Mount Ville,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/mapsko-mount-ville/404/project
r400357,Kohinoor Westview Reserve,Pune West,https://www.squareyards.com/pune-residential-property/kohinoor-westview-reserve/212791/project
r8590,Indiabulls Golf City,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/indiabulls-golf-city/3120/project
r238544,Panchshil Yoo Villas,Pune East,https://www.squareyards.com/pune-residential-property/panchshil-yoo-villas/30505/project
r306189,Rohan Upavan,Bangalore North,https://www.squareyards.com/bangalore-residential-property/rohan-upavan/6585/project
r98,Prestige Oasis,Bangalore North,https://www.squareyards.com/bangalore-residential-property/prestige-oasis/1544/project
r28122,AWHO Devinder Vihar,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/awho-devinder-vihar/20899/project
r146995,Magic Villa,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/akanksha-enclave/86914/project
r430000,Hitech Dwarka,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/hitech-dwarka/249405/project
r290205,MHADA Bombay Dyeing Mill,South Mumbai,https://www.squareyards.com/mumbai-residential-property/mhada-bombay-dyeing-mill/113376/project
r421709,Vajra Aavaas Sahita,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/vajra-aavaas-sahita/238969/project
r420047,Devaloke Sonarcity,Kolkata South,https://www.squareyards.com/kolkata-residential-property/devaloke-sonar-city/223226/project
r277557,QN Greens,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/qn-greens-phase-2/101171/project
r409500,TPV Nisarg Aura,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/krishna-aura/323777/project
r423795,Godrej Vistas,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/godrej-vistas/245765/project
r536,DB Woods,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/db-orchid-woods/27669/project
r408593,Belicia,Thane,https://www.squareyards.com/thane-residential-property/hiranandani-belicia-panch-pakhadi/223015/project
r272013,NVR Sun Pearl,Bangalore East,https://www.squareyards.com/bangalore-residential-property/nvr-sunpearl-block-b/101683/project
r189693,Shriram Southern Crest,Bangalore South,https://www.squareyards.com/bangalore-residential-property/shriram-southern-crest/16853/project
r421100,K Raheja Amaltis,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/k-raheja-amaltis/239208/project
r442,K Raheja Maple Leaf CHS,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/k-raheja-corp-maple-leaf/3039/project
r35600,Northern Heights,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/n-rose-northern-heights/10607/project
r313093,SKA Metro Ville,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/ska-metro-ville/10868/project
r173993,Simran Uptown Avenue,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/simran-uptown-avenue-building-no-3/102966/project
r14046,Dasnac The Jewel of Noida,Noida,https://www.squareyards.com/noida-residential-property/dasnac-the-jewel/696/project
r270959,Ajmera Lakeside Paradise,Bangalore North,https://www.squareyards.com/bangalore-residential-property/ajmera-lakeside-paradise/225088/project
r272495,Rajapushpa Regalia,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/rajapushpa-regalia/10165/project
r28298,Shree Vardhman Mantra,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/shree-vardhman-mantra/315/project
r424595,TB Sankalp Grande,Indore,https://www.squareyards.com/indore-residential-property/grow-home-sankalp-corridor/316073/project
r1366,Sunteck City Avenue 1,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/sunteck-city-avenue-1/3123/project
r413679,Mahendra Arto Helix,Bangalore South,https://www.squareyards.com/bangalore-residential-property/mahendra-arto-helix/229082/project
r375846,Sun Rising Homes,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/sun-southrayz/234609/project
r41864,Runwal My City,Thane Outskirts,https://www.squareyards.com/thane-residential-property/runwal-my-city/9145/project
r395657,Royal Garden,Kolkata South,https://www.squareyards.com/kolkata-residential-property/rajwada-royal-gardens/5042/project
r423084,SP Epitome,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/sp-epitome/246771/project
r31532,Unishire Terraza,Bangalore North,https://www.squareyards.com/bangalore-residential-property/unishire-terraza/1555/project
r369934,Purti Veda,Kolkata East,https://www.squareyards.com/mumbai-residential-property/royal-palms/26683/project
r374274,Independent Floor at DLF City,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/dlf-independent-floors/112911/project
r381615,Kunal The Canary,Pune West,https://www.squareyards.com/pune-residential-property/kunal-the-canary/129289/project
r368221,Kekarav,Pune West,https://www.squareyards.com/pune-residential-property/shrem-kekarav-phase-1/103534/project
r354672,Shriram WYT Field,Bangalore East,https://www.squareyards.com/bangalore-residential-property/shriram-wyt-field/101214/project
r307653,Embassy Edge,Bangalore North,https://www.squareyards.com/bangalore-residential-property/embassy-edge/10214/project
r6908,Kumar Sophronia,Pune East,https://www.squareyards.com/pune-residential-property/kumar-sophronia/22447/project
r401823,Kumar Parth Towers,Pune West,https://www.squareyards.com/pune-residential-property/kumar-parth-towers/216111/project
r342109,Runwal Gardens,Thane Outskirts,https://www.squareyards.com/thane-residential-property/runwal-garden-city/2894/project
r398237,Avenue Hills,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/avenue-hills/212204/project
r326189,Rohan Ananta,Pune West,https://www.squareyards.com/pune-residential-property/rohan-ananta-phase-1/11304/project
r419534,Shreenathji Delta Vistara,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/delta-vistara/236705/project
r411312,Sai Proviso Atlantis,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/sai-proviso-atlantis/224999/project
r5408,Gulshan Ikebana,Noida,https://www.squareyards.com/noida-residential-property/gulshan-ikebana/687/project
r269143,GM Global Techies Town,Bangalore South,https://www.squareyards.com/bangalore-residential-property/gm-global-techies-town-tower-c/100461/project
r28048,Homeland Heights,Mohali,https://www.squareyards.com/chandigarh-residential-property/homeland-buildwell-heights/9052/project
r341255,VR Visionnair,Ahmedabad West,https://www.squareyards.com/gurgaon-residential-property/bptp-visionnaire-villas/399/project
r416251,Parth Prime,Jaipur,https://www.squareyards.com/jaipur-residential-property/parth-prime/247676/project
r410886,Raheja The Riviere Worli Skyline,South Mumbai,https://www.squareyards.com/mumbai-residential-property/raheja-imperia/3312/project
r28768,Pristine Grandeur,Pune West,https://www.squareyards.com/pune-residential-property/pristine-prolife-2/24456/project
r9924,Mainland Camelot Royale,Pune East,https://www.squareyards.com/pune-residential-property/camelot-society/37268/project
r28978,Fortaleza Apartment,Pune East,https://www.squareyards.com/pune-residential-property/raviraj-fortaleza/2267/project
r335795,Applaud 38,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/im-applaud-38/101183/project
r329109,KVT Smart City,Chennai North,https://www.squareyards.com/chennai-residential-property/tnhb-flats/77551/project
r299403,Vessella Woods,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/vessella-woods/101562/project
r387298,VKG Park Estate,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/vkg-park-estate/158777/project
r385120,Goyal Orchid Nirvana 2 O,Bangalore North,https://www.squareyards.com/bangalore-residential-property/orchid-nirvana/18231/project
r3576,Shikhar Balaji Skyz,Indore,https://www.squareyards.com/indore-residential-property/country-park/316498/project
r9482,Prestige Sunrise Park,Bangalore South,https://www.squareyards.com/bangalore-residential-property/prestige-sunrise-park/8132/project
r396925,Majestique The Ornate,Pune West,https://www.squareyards.com/pune-residential-property/majestique-the-ornate/170725/project
r63083,VGN Notting Hill,Chennai Central,https://www.squareyards.com/chennai-residential-property/jp-towers-nungambakkam/308006/project
r4,Unitech Fresco,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/unitech-fresco/51/project
r264809,Kukreja Chembur Heights 2,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/kukreja-chembur-heights-2/28781/project
r14802,Dosti Acres,South Mumbai,https://www.squareyards.com/mumbai-residential-property/dosti-acres-aster/105464/project
r32032,Adhiraj Gardens,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/adhiraj-gardens/3113/project
r8382,Brigade Caladium,Bangalore North,https://www.squareyards.com/bangalore-residential-property/brigade-caladium/1562/project
r347787,Sriven Iris,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/sriven-avenues-iris/30415/project
r437896,Abhiman Niwas,Nagpur,https://www.squareyards.com/hyderabad-residential-property/abhiman-jawaharnagar/11862/project
r35606,Ashray Jaswanti Woods,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/ashray-jaswanti-woods/62595/project
r273529,Prestige Jindal City,Bangalore West,https://www.squareyards.com/bangalore-residential-property/prestige-jindal-city/10485/project
r267279,Sri Heritage,Thane Outskirts,https://www.squareyards.com/thane-residential-property/raj-heritage-1/102736/project
r180623,Altus Muirwoods,Chandigarh,https://www.squareyards.com/chandigarh-residential-property/altus-muirwood-ecocity/250047/project
r293935,Triumph Siddhivinayak,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/triumph-siddhivinayak-chs/122357/project
r588,3C Lotus Boulevard,Noida,https://www.squareyards.com/noida-residential-property/3c-lotus-boulevard/554/project
r145229,Emaar MGF The Bungalows,Mohali,https://www.squareyards.com/chandigarh-residential-property/emaar-the-villas/9022/project
r409532,Tirupati Greens,Indore,https://www.squareyards.com/pune-residential-property/tirupati-eternia/226354/project
r316697,Sagitarius Bluegrass Residences,Pune East,https://www.squareyards.com/pune-residential-property/sagitarius-bluegrass-residences-tower-2/103025/project
r4884,Bharat Ecovistas,Navi Mumbai,https://www.squareyards.com/thane-residential-property/bharat-ecovistas/5927/project
r6588,Antriksh Golf View 2,Noida,https://www.squareyards.com/noida-residential-property/antriksh-golf-view/613/project
r396796,Pristine iLife,Pune East,https://www.squareyards.com/pune-residential-property/pristine-ilife/190363/project
r403811,DRA Skylantis,Chennai South,https://www.squareyards.com/chennai-residential-property/ankur-aralias/325292/project
r43658,Megapolis Sunway,Pune West,https://www.squareyards.com/pune-residential-property/megapolis-smart-homes-ii-sunway/2587/project
r262668,Sipani Royal Heritage,Bangalore South,https://www.squareyards.com/bangalore-residential-property/sipani-royal-heritage/17272/project
r12754,Kukreja Complex,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/kukreja-complex/65060/project
r398004,Shaligram Luxuria,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/west-urbana/5755/project
r384794,RG Mirage,Noida,https://www.squareyards.com/noida-residential-property/rg-residency/690/project
r349509,Ashiana Amantran,Jaipur,https://www.squareyards.com/jaipur-residential-property/ashiana-amantran/100693/project
r413590,Godrej Emerald Waters,Pune North,https://www.squareyards.com/pune-residential-property/godrej-emerald-waters/224444/project
r406108,Lodha Aura New Cuffe Parade,South Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-new-cuffe-parade/2823/project
r161261,Sobha Dream Acres,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sobha-dream-acres/5367/project
r372234,Prestige Windsor Park,Chennai West,https://www.squareyards.com/chennai-residential-property/prestige-windsor-park/123943/project
r1193,DLF Gardencity,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/dlf-garden-city-independent-floors/103567/project
r426057,Brij Azalea,Gandhinagar,https://www.squareyards.com/ahmedabad-residential-property/swagat-glassglow/249553/project
r246573,Chheda Heights,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/chheda-prem-nagar-legacy/249738/project
